fighter,year,weight_class,cumulative_fights,head_tar_pct,body_tar_pct,leg_tar_pct,dist_pos_pct,clinch_pos_pct,ground_pos_pct,ctrl_pct,kd_avg,sub_att_avg,td_pct,sig_str_pct,win_rate,archetype,pca_x,pca_y,height,reach,stance
ANDRE GUSMAO,2009,Light Heavyweight,2,24.5,39.5,35.0,65.5,33.5,0.0,0.06705865764241399,0.0,0.0,0.0,45.5,0.0,Clinch Boxer,-2.2510964963108853,2.4476541494459516,182.88,193.04,Orthodox
ANDRE LIMA,2024,Flyweight,3,35.666666666666664,24.0,38.666666666666664,89.66666666666667,9.333333333333334,0.0,0.2202824858757062,0.0,1.3333333333333333,50.0,50.0,1.0,Wrestling Controller,-0.11317739983811531,0.7199313156128856,167.64,170.18,Orthodox
ANDRE LIMA,2025,Flyweight,4,40.25,23.25,35.0,88.0,10.5,0.25,0.2575685523048688,0.0,1.25,62.5,54.25,1.0,Wrestling Controller,-0.11317739983811531,0.7199313156128856,167.64,170.18,Orthodox
ANDRE MUNIZ,2019,Middleweight,1,54.0,36.0,9.0,90.0,4.0,4.0,0.35777777777777775,0.0,2.0,42.0,52.0,1.0,Wrestling Controller,0.1969883268839994,0.10941203500945333,185.42,198.12,Southpaw
ANDRE MUNIZ,2020,Middleweight,2,52.0,43.0,4.5,70.0,27.0,2.0,0.18506172839506171,0.0,2.0,21.0,51.0,1.0,Wrestling Controller,0.1969883268839994,0.10941203500945333,185.42,198.12,Southpaw
ANDRE MUNIZ,2021,Middleweight,4,55.25,31.5,12.25,71.75,23.25,4.0,0.3445090982036444,0.0,1.75,37.0,52.5,1.0,Wrestling Controller,0.1969883268839994,0.10941203500945333,185.42,198.12,Southpaw
ANDRE MUNIZ,2022,Middleweight,5,57.0,27.4,14.4,71.4,18.6,9.0,0.41160727856291557,0.0,1.4,37.6,50.6,1.0,Wrestling Controller,0.1969883268839994,0.10941203500945333,185.42,198.12,Southpaw
ANDRE MUNIZ,2023,Middleweight,8,59.5,23.0,16.375,76.375,12.125,10.625,0.3622047462094341,0.0,0.875,45.75,49.625,0.75,Wrestling Controller,0.1969883268839994,0.10941203500945333,185.42,198.12,Southpaw
ANDRE MUNIZ,2025,Middleweight,10,55.3,23.4,20.2,81.1,9.7,8.5,0.2958040654239231,0.0,0.7,39.9,48.0,0.6,Wrestling Controller,0.1969883268839994,0.10941203500945333,185.42,198.12,Southpaw
ANDRE PEDERNEIRAS,1999,Welterweight,1,30.0,10.0,60.0,40.0,50.0,10.0,0.01015228426395939,0.0,0.0,0.0,52.0,0.0,Leg Kick Specialist,-1.7677576590962212,2.4424727652205513,172.72,187.96,Orthodox
ANDRE PETROSKI,2021,Middleweight,2,80.5,17.0,1.0,47.0,0.0,52.0,0.6158908498073283,0.0,3.5,47.0,63.5,1.0,Wrestling Controller,0.2730683733548367,0.06591806660775777,182.88,190.5,Orthodox
ANDRE PETROSKI,2022,Middleweight,4,59.25,13.75,26.0,67.5,1.75,30.0,0.5166588751960618,0.0,2.5,41.5,45.0,1.0,Wrestling Controller,0.2730683733548367,0.06591806660775777,182.88,190.5,Orthodox
ANDRE PETROSKI,2023,Middleweight,6,56.333333333333336,18.333333333333332,24.5,63.833333333333336,7.666666666666667,27.833333333333332,0.36777258346404124,0.16666666666666666,1.6666666666666667,34.333333333333336,37.166666666666664,0.8333333333333334,Wrestling Controller,0.2730683733548367,0.06591806660775777,182.88,190.5,Orthodox
ANDRE PETROSKI,2024,Middleweight,9,54.888888888888886,20.77777777777778,23.22222222222222,70.11111111111111,6.333333333333333,22.666666666666668,0.41364015123976616,0.1111111111111111,1.2222222222222223,43.44444444444444,41.0,0.7777777777777778,Wrestling Controller,0.2730683733548367,0.06591806660775777,182.88,190.5,Orthodox
ANDRE PETROSKI,2025,Middleweight,12,48.75,19.75,30.5,77.16666666666667,4.916666666666667,17.083333333333332,0.3128227060224172,0.08333333333333333,0.9166666666666666,35.333333333333336,42.583333333333336,0.6666666666666666,Wrestling Controller,0.2730683733548367,0.06591806660775777,182.88,190.5,Orthodox
ANDRE ROBERTS,1999,Heavyweight,2,100.0,0.0,0.0,70.0,15.0,15.0,0.08187134502923976,0.5,0.0,0.0,58.0,0.5,Distance Sniper,0.19320732429663368,-2.607615773420897,187.96,195.58,Orthodox
ANDRE SOUKHAMTHATH,2017,Bantamweight,3,64.66666666666667,21.666666666666668,12.666666666666666,73.33333333333333,7.0,18.666666666666668,0.05407407407407407,1.3333333333333333,0.0,0.0,39.666666666666664,0.3333333333333333,Distance Sniper,-0.47093233408518104,-0.5177110291510301,175.26,177.8,Orthodox
ANDRE SOUKHAMTHATH,2018,Bantamweight,5,51.6,30.8,16.8,64.2,16.2,18.6,0.17133333333333334,1.2,0.2,31.4,43.4,0.4,Distance Sniper,-0.47093233408518104,-0.5177110291510301,175.26,177.8,Orthodox
ANDRE SOUKHAMTHATH,2019,Bantamweight,7,47.714285714285715,27.714285714285715,23.714285714285715,70.42857142857143,14.571428571428571,13.857142857142858,0.13714285714285715,0.8571428571428571,0.14285714285714285,36.714285714285715,42.285714285714285,0.2857142857142857,Distance Sniper,-0.47093233408518104,-0.5177110291510301,175.26,177.8,Orthodox
ANDRE WINNER,2009,Lightweight,2,51.0,23.0,24.5,42.0,50.0,7.0,0.23354235423542355,1.0,0.0,0.0,51.5,0.5,Clinch Boxer,-1.2870688356038824,1.3401589841076889,180.34,185.42,Orthodox
ANDRE WINNER,2010,Lightweight,5,44.8,30.0,24.2,57.2,39.2,3.0,0.10786138613861385,0.4,0.0,0.0,43.8,0.4,Clinch Boxer,-1.2870688356038824,1.3401589841076889,180.34,185.42,Orthodox
ANDRE WINNER,2011,Lightweight,6,46.166666666666664,31.666666666666668,21.166666666666668,58.666666666666664,38.166666666666664,2.5,0.09432893289328931,0.3333333333333333,0.0,0.0,38.666666666666664,0.3333333333333333,Clinch Boxer,-1.2870688356038824,1.3401589841076889,180.34,185.42,Orthodox
ANDREA LEE,2018,Women's Flyweight,1,30.0,42.0,26.0,26.0,46.0,26.0,0.5377777777777778,0.0,2.0,60.0,60.0,1.0,Wrestling Controller,-0.5533070286223752,0.6690084595046872,167.64,175.26,Orthodox
ANDREA LEE,2019,Women's Flyweight,4,36.25,37.0,25.5,66.25,20.25,11.75,0.27166666666666667,0.0,0.5,38.25,53.5,0.75,Wrestling Controller,-0.5533070286223752,0.6690084595046872,167.64,175.26,Orthodox
ANDREA LEE,2020,Women's Flyweight,6,40.833333333333336,33.833333333333336,24.0,75.16666666666667,14.833333333333334,8.333333333333334,0.20592592592592593,0.0,0.5,38.0,50.5,0.5,Wrestling Controller,-0.5533070286223752,0.6690084595046872,167.64,175.26,Orthodox
ANDREA LEE,2021,Women's Flyweight,8,46.25,32.75,19.625,73.875,12.875,11.75,0.1821049174174174,0.0,0.75,41.0,51.875,0.625,Wrestling Controller,-0.5533070286223752,0.6690084595046872,167.64,175.26,Orthodox
ANDREA LEE,2022,Women's Flyweight,9,49.111111111111114,31.22222222222222,18.333333333333332,74.11111111111111,13.0,11.333333333333334,0.16779696363029695,0.1111111111111111,0.6666666666666666,42.0,52.44444444444444,0.5555555555555556,Wrestling Controller,-0.5533070286223752,0.6690084595046872,167.64,175.26,Orthodox
ANDREA LEE,2023,Women's Flyweight,11,44.90909090909091,31.272727272727273,22.363636363636363,77.63636363636364,11.545454545454545,9.454545454545455,0.1696116571116571,0.09090909090909091,0.5454545454545454,43.45454545454545,49.36363636363637,0.45454545454545453,Wrestling Controller,-0.5533070286223752,0.6690084595046872,167.64,175.26,Orthodox
ANDREA LEE,2024,Women's Flyweight,13,44.69230769230769,32.15384615384615,21.76923076923077,78.38461538461539,11.692307692307692,8.538461538461538,0.15804747054747054,0.07692307692307693,0.5384615384615384,41.84615384615385,48.23076923076923,0.38461538461538464,Wrestling Controller,-0.5533070286223752,0.6690084595046872,167.64,175.26,Orthodox
ANDREA LEE,2025,Women's Flyweight,14,43.214285714285715,33.214285714285715,22.214285714285715,79.78571428571429,10.928571428571429,7.928571428571429,0.15040915915915914,0.07142857142857142,0.5714285714285714,40.642857142857146,46.92857142857143,0.35714285714285715,Wrestling Controller,-0.5533070286223752,0.6690084595046872,167.64,175.26,Orthodox
ANDREAS GUSTAFSSON,2025,Welterweight,2,74.0,20.5,5.0,53.5,36.5,9.5,0.3188888888888889,0.0,0.0,28.5,51.0,0.5,Wrestling Controller,1.0097423415882687,0.5872377007972873,180.34,187.96,Orthodox
ANDREAS MICHAILIDIS,2020,Light Heavyweight,1,34.0,30.0,34.0,100.0,0.0,0.0,0.03,0.0,0.0,0.0,50.0,0.0,Wrestling Controller,0.2191379634911558,0.6427574712664743,182.88,193.04,Orthodox
ANDREAS MICHAILIDIS,2021,Middleweight,3,65.66666666666667,18.666666666666668,14.666666666666666,63.333333333333336,23.666666666666668,12.333333333333334,0.30459818308874914,0.0,0.0,42.666666666666664,43.333333333333336,0.3333333333333333,Wrestling Controller,0.2191379634911558,0.6427574712664743,182.88,193.04,Orthodox
ANDREAS MICHAILIDIS,2022,Welterweight,4,58.75,20.75,19.25,60.0,27.25,12.0,0.23928197064989518,0.0,0.0,32.0,46.0,0.25,Wrestling Controller,0.2191379634911558,0.6427574712664743,182.88,193.04,Orthodox
ANDREAS STAHL,2014,Welterweight,1,68.0,21.0,9.0,63.0,31.0,4.0,0.20222222222222222,0.0,0.0,0.0,36.0,0.0,Wrestling Controller,-0.6953468031045071,0.21872680088199078,180.34,187.96,Orthodox
ANDREAS STAHL,2015,Welterweight,2,51.5,24.5,22.0,81.5,15.5,2.0,0.13318658280922432,0.0,0.0,50.0,38.5,0.0,Wrestling Controller,-0.6953468031045071,0.21872680088199078,180.34,187.96,Orthodox
ANDREI ARLOVSKI,2000,Heavyweight,1,50.0,0.0,50.0,100.0,0.0,0.0,0.23636363636363636,0.0,2.0,100.0,50.0,1.0,Distance Sniper,-1.4482387944285995,-0.48315741762890296,190.5,195.58,Orthodox
ANDREI ARLOVSKI,2001,Heavyweight,2,70.0,0.0,29.5,81.5,18.0,0.0,0.130626913350193,0.0,1.0,50.0,46.0,0.5,Distance Sniper,-1.4482387944285995,-0.48315741762890296,190.5,195.58,Orthodox
ANDREI ARLOVSKI,2002,Heavyweight,4,54.0,0.5,45.0,82.75,16.5,0.0,0.07492884129048111,0.25,0.5,25.0,46.25,0.5,Distance Sniper,-1.4482387944285995,-0.48315741762890296,190.5,195.58,Orthodox
ANDREI ARLOVSKI,2003,Heavyweight,5,60.8,2.6,36.0,72.8,17.6,8.8,0.1187666024441496,0.6,0.4,20.0,46.0,0.6,Distance Sniper,-1.4482387944285995,-0.48315741762890296,190.5,195.58,Orthodox
ANDREI ARLOVSKI,2004,Heavyweight,6,64.0,2.6666666666666665,32.5,70.66666666666667,21.166666666666668,7.333333333333333,0.10163883537012468,0.6666666666666666,0.3333333333333333,16.666666666666668,48.5,0.6666666666666666,Distance Sniper,-1.4482387944285995,-0.48315741762890296,190.5,195.58,Orthodox
ANDREI ARLOVSKI,2005,Heavyweight,9,63.333333333333336,2.111111111111111,33.888888888888886,78.33333333333333,15.11111111111111,5.888888888888889,0.11200508646424387,0.6666666666666666,0.4444444444444444,11.11111111111111,48.0,0.7777777777777778,Distance Sniper,-1.4482387944285995,-0.48315741762890296,190.5,195.58,Orthodox
ANDREI ARLOVSKI,2006,Heavyweight,12,63.583333333333336,4.833333333333333,30.833333333333332,75.83333333333333,13.083333333333334,10.333333333333334,0.12262528199725742,0.5833333333333334,0.4166666666666667,8.333333333333334,46.666666666666664,0.6666666666666666,Distance Sniper,-1.4482387944285995,-0.48315741762890296,190.5,195.58,Orthodox
ANDREI ARLOVSKI,2007,Heavyweight,13,61.15384615384615,4.461538461538462,33.61538461538461,75.15384615384616,13.384615384615385,10.615384615384615,0.11626949107439147,0.6153846153846154,0.38461538461538464,7.6923076923076925,45.69230769230769,0.6923076923076923,Distance Sniper,-1.4482387944285995,-0.48315741762890296,190.5,195.58,Orthodox
ANDREI ARLOVSKI,2008,Heavyweight,14,60.857142857142854,4.642857142857143,33.714285714285715,73.35714285714286,12.428571428571429,13.428571428571429,0.1232248505860052,0.5714285714285714,0.35714285714285715,14.285714285714286,45.285714285714285,0.7142857142857143,Distance Sniper,-1.4482387944285995,-0.48315741762890296,190.5,195.58,Orthodox
ANDREI ARLOVSKI,2014,Heavyweight,16,60.1875,7.5,31.5,73.6875,11.8125,13.625,0.1219942302962741,0.5625,0.3125,12.5,43.375,0.75,Distance Sniper,-1.4482387944285995,-0.48315741762890296,190.5,195.58,Orthodox
ANDREI ARLOVSKI,2015,Heavyweight,18,61.166666666666664,8.666666666666666,29.27777777777778,71.61111111111111,15.055555555555555,12.38888888888889,0.12239081179887605,0.5555555555555556,0.2777777777777778,11.11111111111111,44.77777777777778,0.7777777777777778,Distance Sniper,-1.4482387944285995,-0.48315741762890296,190.5,195.58,Orthodox
ANDREI ARLOVSKI,2016,Heavyweight,21,60.80952380952381,9.619047619047619,28.571428571428573,71.66666666666667,15.857142857142858,11.523809523809524,0.1197936138646082,0.47619047619047616,0.23809523809523808,11.904761904761905,46.333333333333336,0.6666666666666666,Distance Sniper,-1.4482387944285995,-0.48315741762890296,190.5,195.58,Orthodox
ANDREI ARLOVSKI,2017,Heavyweight,24,59.583333333333336,10.666666666666666,28.75,73.04166666666667,15.791666666666666,10.208333333333334,0.11597681953893958,0.4166666666666667,0.20833333333333334,10.416666666666666,45.875,0.625,Distance Sniper,-1.4482387944285995,-0.48315741762890296,190.5,195.58,Orthodox
ANDREI ARLOVSKI,2018,Heavyweight,28,57.392857142857146,12.892857142857142,28.678571428571427,74.32142857142857,15.25,9.464285714285714,0.11278171833496409,0.35714285714285715,0.17857142857142858,12.857142857142858,45.392857142857146,0.5892857142857143,Distance Sniper,-1.4482387944285995,-0.48315741762890296,190.5,195.58,Orthodox
ANDREI ARLOVSKI,2019,Heavyweight,31,56.12903225806452,13.580645161290322,29.258064516129032,76.35483870967742,14.193548387096774,8.548387096774194,0.10459137283301416,0.3225806451612903,0.16129032258064516,11.612903225806452,45.61290322580645,0.5645161290322581,Distance Sniper,-1.4482387944285995,-0.48315741762890296,190.5,195.58,Orthodox
ANDREI ARLOVSKI,2020,Heavyweight,33,55.484848484848484,13.696969696969697,29.818181818181817,77.45454545454545,13.636363636363637,8.030303030303031,0.09825250175222541,0.30303030303030304,0.15151515151515152,10.909090909090908,45.484848484848484,0.5909090909090909,Distance Sniper,-1.4482387944285995,-0.48315741762890296,190.5,195.58,Orthodox
ANDREI ARLOVSKI,2021,Heavyweight,36,55.02777777777778,14.555555555555555,29.416666666666668,78.77777777777777,13.0,7.361111111111111,0.091268496976577,0.2777777777777778,0.1388888888888889,10.0,45.333333333333336,0.5972222222222222,Distance Sniper,-1.4482387944285995,-0.48315741762890296,190.5,195.58,Orthodox
ANDREI ARLOVSKI,2022,Heavyweight,39,55.51282051282051,14.58974358974359,28.871794871794872,79.97435897435898,12.35897435897436,6.82051282051282,0.08427633339148419,0.2564102564102564,0.1282051282051282,9.23076923076923,45.51282051282051,0.6025641025641025,Distance Sniper,-1.4482387944285995,-0.48315741762890296,190.5,195.58,Orthodox
ANDREI ARLOVSKI,2023,Heavyweight,40,55.15,15.15,28.65,80.475,12.05,6.65,0.08216942505669708,0.25,0.125,9.0,45.425,0.5875,Distance Sniper,-1.4482387944285995,-0.48315741762890296,190.5,195.58,Orthodox
ANDREI ARLOVSKI,2024,Heavyweight,42,54.11904761904762,16.142857142857142,28.642857142857142,80.73809523809524,12.119047619047619,6.333333333333333,0.08614019317569035,0.23809523809523808,0.11904761904761904,8.571428571428571,45.80952380952381,0.5595238095238095,Distance Sniper,-1.4482387944285995,-0.48315741762890296,190.5,195.58,Orthodox
ANDREI SEMENOV,2002,Middleweight,2,80.0,0.0,20.0,80.0,10.0,10.0,0.244196103495534,0.5,0.5,25.0,13.5,0.5,Distance Sniper,0.2835992723618258,-2.040114951302699,182.88,190.5,Orthodox
ANDREW CRAIG,2012,Middleweight,2,63.0,9.5,26.0,78.5,4.0,16.5,0.1730518018018018,0.5,0.0,25.0,38.0,1.0,Distance Sniper,-0.48174760788714255,-0.952800732421454,185.42,193.04,Orthodox
ANDREW CRAIG,2013,Middleweight,5,65.0,15.0,18.8,70.6,11.2,17.4,0.15433183183183183,0.2,0.0,23.2,49.0,0.6,Distance Sniper,-0.48174760788714255,-0.952800732421454,185.42,193.04,Orthodox
ANDREW CRAIG,2014,Middleweight,6,66.66666666666667,14.5,17.666666666666668,72.33333333333333,9.333333333333334,17.5,0.1345357857857858,0.3333333333333333,0.0,19.333333333333332,44.666666666666664,0.5,Distance Sniper,-0.48174760788714255,-0.952800732421454,185.42,193.04,Orthodox
ANDREW CRAIG,2015,Welterweight,7,65.71428571428571,13.857142857142858,19.428571428571427,72.71428571428571,11.571428571428571,15.0,0.1233296511488001,0.2857142857142857,0.0,16.571428571428573,41.142857142857146,0.42857142857142855,Distance Sniper,-0.48174760788714255,-0.952800732421454,185.42,193.04,Orthodox
ANDREW HOLBROOK,2015,Lightweight,1,65.0,20.0,15.0,10.0,40.0,50.0,0.22555555555555556,0.0,2.0,0.0,51.0,1.0,Clinch Boxer,0.3564742607584907,1.272531486063204,180.34,177.8,Southpaw
ANDREW HOLBROOK,2016,Lightweight,3,56.0,35.333333333333336,8.333333333333334,33.333333333333336,46.666666666666664,20.0,0.13962962962962963,0.0,1.6666666666666667,33.333333333333336,57.666666666666664,0.6666666666666666,Clinch Boxer,0.3564742607584907,1.272531486063204,180.34,177.8,Southpaw
ANDREW HOLBROOK,2017,Lightweight,5,61.2,31.6,6.8,57.2,30.6,12.0,0.08377777777777777,0.0,1.0,20.0,51.4,0.4,Clinch Boxer,0.3564742607584907,1.272531486063204,180.34,177.8,Southpaw
ANDREW SANCHEZ,2016,Middleweight,2,73.0,18.0,7.5,53.0,12.5,33.5,0.4161111111111111,0.0,0.0,25.0,54.0,1.0,Distance Sniper,0.26374587260245375,-1.27488403995415,185.42,187.96,Orthodox
ANDREW SANCHEZ,2017,Middleweight,4,78.75,13.25,6.75,61.5,9.5,28.0,0.33818016830982256,0.5,0.0,33.0,55.0,0.5,Distance Sniper,0.26374587260245375,-1.27488403995415,185.42,187.96,Orthodox
ANDREW SANCHEZ,2018,Middleweight,5,75.0,16.2,7.4,67.0,9.6,22.4,0.3463219124256358,0.4,0.0,26.4,53.0,0.6,Distance Sniper,0.26374587260245375,-1.27488403995415,185.42,187.96,Orthodox
ANDREW SANCHEZ,2019,Middleweight,7,69.85714285714286,17.857142857142858,10.857142857142858,72.42857142857143,9.428571428571429,17.142857142857142,0.3076902549072002,0.2857142857142857,0.0,22.428571428571427,47.714285714285715,0.5714285714285714,Distance Sniper,0.26374587260245375,-1.27488403995415,185.42,187.96,Orthodox
ANDREW SANCHEZ,2020,Middleweight,8,71.375,17.375,9.875,74.875,8.25,15.875,0.3041699179256899,0.375,0.0,19.625,48.0,0.625,Distance Sniper,0.26374587260245375,-1.27488403995415,185.42,187.96,Orthodox
ANDREW SANCHEZ,2021,Middleweight,10,71.9,17.3,9.4,77.7,7.2,14.2,0.30880907446756145,0.3,0.0,21.5,48.0,0.5,Distance Sniper,0.26374587260245375,-1.27488403995415,185.42,187.96,Orthodox
ANDREY PULYAEV,2025,Middleweight,2,54.5,36.0,8.0,64.5,30.5,4.0,0.06311310031258881,0.5,0.0,0.0,53.0,0.5,Distance Sniper,-1.449530928795602,0.21853693861651494,182.88,190.5,Orthodox
ANDREY PULYAEV,2026,Middleweight,3,55.333333333333336,34.666666666666664,8.666666666666666,75.0,21.333333333333332,2.6666666666666665,0.04207540020839254,0.3333333333333333,0.0,0.0,51.0,0.3333333333333333,Distance Sniper,-1.449530928795602,0.21853693861651494,182.88,190.5,Orthodox
ANDY ANDERSON,1995,Open Weight,1,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,Ground & Pound Grappler,3.623560255402538,-1.714942176252794,167.64,182.88,Orthodox
ANDY ENZ,2014,Middleweight,2,65.5,17.5,15.5,97.5,2.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,Distance Sniper,-1.6990554419779382,-1.7851251583610768,190.5,198.12,Orthodox
ANDY ENZ,2015,Middleweight,3,77.0,11.666666666666666,10.333333333333334,98.33333333333333,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,17.0,0.0,Distance Sniper,-1.6990554419779382,-1.7851251583610768,190.5,198.12,Orthodox
ANDY OGLE,2012,Featherweight,1,69.0,15.0,15.0,63.0,3.0,32.0,0.38555555555555554,1.0,0.0,9.0,49.0,0.0,Wrestling Controller,1.0598827328987304,0.12184138127248026,172.72,175.26,Orthodox
ANDY OGLE,2013,Featherweight,3,57.333333333333336,28.666666666666668,12.666666666666666,63.333333333333336,1.0,34.333333333333336,0.5937037037037037,0.3333333333333333,0.0,47.333333333333336,48.666666666666664,0.3333333333333333,Wrestling Controller,1.0598827328987304,0.12184138127248026,172.72,175.26,Orthodox
ANDY OGLE,2014,Featherweight,5,60.0,27.8,11.0,67.4,5.6,25.6,0.5036374269005848,0.2,0.0,42.4,45.0,0.2,Wrestling Controller,1.0598827328987304,0.12184138127248026,172.72,175.26,Orthodox
ANDY OGLE,2015,Featherweight,6,55.5,28.833333333333332,14.666666666666666,61.666666666666664,10.333333333333334,26.833333333333332,0.41969785575048735,0.16666666666666666,0.0,35.333333333333336,37.5,0.16666666666666666,Wrestling Controller,1.0598827328987304,0.12184138127248026,172.72,175.26,Orthodox
ANDY WANG,2007,Lightweight,1,75.0,25.0,0.0,25.0,75.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,Clinch Boxer,0.15140248320826022,2.4486244648883706,167.64,180.34,Orthodox
ANGE LOOSA,2022,Welterweight,2,53.0,17.5,27.5,86.5,4.0,8.5,0.18555555555555556,0.0,0.0,25.0,48.0,0.5,Wrestling Controller,-0.5147610478107356,-0.32014630711700764,180.34,187.96,Orthodox
ANGE LOOSA,2023,Welterweight,3,59.333333333333336,18.0,21.0,72.66666666666667,13.333333333333334,12.666666666666666,0.25962962962962965,0.0,0.0,36.666666666666664,49.666666666666664,0.6666666666666666,Wrestling Controller,-0.5147610478107356,-0.32014630711700764,180.34,187.96,Orthodox
ANGE LOOSA,2024,Welterweight,5,55.0,20.2,23.4,79.8,9.4,9.4,0.19022222222222224,0.0,0.0,28.0,44.8,0.5,Wrestling Controller,-0.5147610478107356,-0.32014630711700764,180.34,187.96,Orthodox
ANGE LOOSA,2025,Welterweight,6,54.0,20.166666666666668,24.5,78.5,10.333333333333334,9.833333333333334,0.23226308158692502,0.16666666666666666,0.0,30.333333333333332,47.5,0.4166666666666667,Wrestling Controller,-0.5147610478107356,-0.32014630711700764,180.34,187.96,Orthodox
ANGEL PACHECO,2024,Bantamweight,1,50.0,36.0,13.0,90.0,9.0,0.0,0.01,0.0,0.0,0.0,37.0,0.0,Distance Sniper,-0.8574266973649816,-0.4317199524031369,170.18,175.26,Orthodox
ANGEL PACHECO,2026,Bantamweight,2,61.5,29.5,8.0,91.0,8.0,0.0,0.02888888888888889,0.0,0.0,50.0,31.0,0.0,Distance Sniper,-0.8574266973649816,-0.4317199524031369,170.18,175.26,Orthodox
ANGELA HILL,2014,Women's Strawweight,1,63.0,28.0,7.0,29.0,63.0,6.0,0.2911111111111111,1.0,0.0,0.0,67.0,1.0,Distance Sniper,-0.5063850169761562,0.3973053674403148,160.02,162.56,Orthodox
ANGELA HILL,2015,Women's Strawweight,3,62.666666666666664,24.333333333333332,11.333333333333334,54.333333333333336,42.666666666666664,2.0,0.1282523841206476,0.3333333333333333,0.0,0.0,53.333333333333336,0.3333333333333333,Distance Sniper,-0.5063850169761562,0.3973053674403148,160.02,162.56,Orthodox
ANGELA HILL,2017,Women's Strawweight,6,60.166666666666664,20.833333333333332,17.166666666666668,67.16666666666667,29.0,2.6666666666666665,0.09912619206032379,0.3333333333333333,0.0,16.666666666666668,49.166666666666664,0.3333333333333333,Distance Sniper,-0.5063850169761562,0.3973053674403148,160.02,162.56,Orthodox
ANGELA HILL,2018,Women's Strawweight,8,58.625,21.875,17.75,71.375,25.125,2.25,0.09434464404524284,0.25,0.0,31.25,50.375,0.375,Distance Sniper,-0.5063850169761562,0.3973053674403148,160.02,162.56,Orthodox
ANGELA HILL,2019,Women's Strawweight,12,59.583333333333336,26.083333333333332,12.75,74.83333333333333,22.333333333333332,1.6666666666666667,0.08866900615562508,0.16666666666666666,0.08333333333333333,23.583333333333332,48.25,0.4166666666666667,Distance Sniper,-0.5063850169761562,0.3973053674403148,160.02,162.56,Orthodox
ANGELA HILL,2020,Women's Strawweight,16,62.6875,25.75,10.125,74.4375,20.25,4.1875,0.10847049234738235,0.1875,0.125,25.5,47.6875,0.4375,Distance Sniper,-0.5063850169761562,0.3973053674403148,160.02,162.56,Orthodox
ANGELA HILL,2021,Women's Strawweight,19,60.73684210526316,27.57894736842105,10.263157894736842,73.47368421052632,21.789473684210527,3.6315789473684212,0.12713304618726937,0.15789473684210525,0.10526315789473684,25.42105263157895,48.21052631578947,0.42105263157894735,Distance Sniper,-0.5063850169761562,0.3973053674403148,160.02,162.56,Orthodox
ANGELA HILL,2022,Women's Strawweight,22,60.68181818181818,28.727272727272727,9.227272727272727,74.72727272727273,20.90909090909091,3.272727272727273,0.11807954999001545,0.13636363636363635,0.09090909090909091,24.954545454545453,47.45454545454545,0.45454545454545453,Distance Sniper,-0.5063850169761562,0.3973053674403148,160.02,162.56,Orthodox
ANGELA HILL,2023,Women's Strawweight,24,59.291666666666664,30.791666666666668,8.541666666666666,72.875,22.833333333333332,3.1666666666666665,0.14257292082418083,0.125,0.08333333333333333,25.166666666666668,48.666666666666664,0.4583333333333333,Distance Sniper,-0.5063850169761562,0.3973053674403148,160.02,162.56,Orthodox
ANGELA HILL,2024,Women's Strawweight,26,59.53846153846154,31.115384615384617,7.961538461538462,73.15384615384616,22.076923076923077,3.6153846153846154,0.14499298971656083,0.11538461538461539,0.11538461538461539,24.5,48.23076923076923,0.46153846153846156,Distance Sniper,-0.5063850169761562,0.3973053674403148,160.02,162.56,Orthodox
ANGELA HILL,2025,Women's Strawweight,29,59.275862068965516,31.379310344827587,7.896551724137931,73.58620689655173,21.75862068965517,3.5172413793103448,0.14451478771523077,0.10344827586206896,0.13793103448275862,23.103448275862068,48.689655172413794,0.4482758620689655,Distance Sniper,-0.5063850169761562,0.3973053674403148,160.02,162.56,Orthodox
ANGELA MAGANA,2014,Women's Strawweight,1,18.0,29.0,51.0,86.0,13.0,0.0,0.0044444444444444444,0.0,0.0,0.0,25.0,0.0,Leg Kick Specialist,-1.3710849945056391,1.4740551963140212,154.94,165.1,Orthodox
ANGELA MAGANA,2015,Women's Strawweight,2,27.5,27.0,44.0,80.5,19.0,0.0,0.3168660216945178,0.0,0.5,50.0,29.0,0.0,Leg Kick Specialist,-1.3710849945056391,1.4740551963140212,154.94,165.1,Orthodox
ANGELA MAGANA,2017,Women's Strawweight,3,26.666666666666668,34.666666666666664,37.666666666666664,81.33333333333333,15.333333333333334,2.6666666666666665,0.21124401446301186,0.0,0.3333333333333333,33.333333333333336,32.0,0.0,Leg Kick Specialist,-1.3710849945056391,1.4740551963140212,154.94,165.1,Orthodox
ANISTAVIO MEDEIROS,2012,Featherweight,1,25.0,0.0,75.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,Leg Kick Specialist,-3.7815715278360504,-0.35990939990701504,167.64,180.34,Orthodox
ANNA ELMOSE,2016,Women's Strawweight,2,47.0,26.5,25.0,53.0,35.0,11.0,0.3266568338249754,0.5,0.0,0.0,54.0,0.0,Clinch Boxer,-0.341119784657008,0.9750542651269813,160.02,162.56,Orthodox
